source_file,column_name,likely_type,sample_population_pct,business_asset_class,business_value,possible_products,commercial_value_score,readiness_adjusted_score,priority,sample_values
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,selectionCriteria-criteresSelection-fra,text,95.8,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix
all_canadabuys_award_notices_2022_08_08_onwards.csv,solicitationNumber-numeroSollicitation,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,2023-AG-007 | PS23-AG-016 | PS23-AG-005 | PS23-AG-017 | PS23-AG-004 | PS23-AG-023 | PS23-AG-023 | PS23-AG-023 | PS24-AG-001 | PS23-AG-018
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,solicitationNumber-numeroSollicitation,text,100.0,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,W8484-127434 | W8484-127337 | W7714-135724/A | W8482-121238 | W6399-13EA54/A | T8156-101009 | G9330-110013 | W6369-130064/A | W6369-130064/A | W6369-12P5SR
all_canadabuys_tender_notices_2022_08_08_onwards.csv,solicitationNumber-numeroSollicitation,text,99.8,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,26-119 | 2026205003 | AR26SLHX_86026 | AR26SLGR_86029 | AR26SLGB_86030 | AR26SLGA_86027 | AR26SLGW_86028 | PR26SLPE_86135 | PR26SLCO_86134 | PR26SLCH_86136
archived_2009_2022_legacy_tender_notices.csv,solicitationNumber-numeroSollicitation,text,99.9,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,5,low,FP802-150091 | 5P420-17-5464/A | 30001797 | 465-1-33-C11 | EC016-161791/A | WGC18040 | WGC18040 | M5000-18-2961/A | M5000-19-3992/A | EW038-160364/A
all_canadabuys_tender_notices_2022_08_08_onwards.csv,attachment-piecesJointes-eng,text,56.4,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,"https://sscp2pspc.ssc-spc.gc.ca/page.aspx/en/fil/download_public/F9556AF3-EEFA-4B0D-9528-C8F6E0673041 | https://canadabuys.canada.ca/documents/pub/att/2023/02/27/59a85bfd15a262aab3614d71450418c9/pr_30003399_-_itt_-_ll123_lancaster_range_demo_en... | https://canadabuys.canada.ca/documents/pub/att/2022/09/07/c04c4642918184d5bdec8e5e7371434c/5000067250rfpdraften_final_trenching_t4.pdf | https://canadabuys.canada.ca/documents/pub/att/2022/12/20/b8034224acc4b3ee9f97f88bb924b8de/liste_algonquin_anishinabe_nation_list.pdf | https://canadabuys.canada.ca/documents/pub/att/2023/03/31/c541fa3a696c5409a149e1d3e476f8f0/appendices_23-0027.zip,https://canadabuys.canada.... | https://canadabuys.canada.ca/documents/pub/att/2022/11/02/30d8b8426cf2b20c75595c14a8516e5d/5p468-22-0049_work_order_example.pdf,https://cana... | https://canadabuys.canada.ca/documents/pub/att/2022/08/10/7d0c0d1c581a0f02f248157439feebef/ABES.PROD.PW_PWZ.B304.E11364.EBSU000.PDF | https://canadabuys.canada.ca/documents/pub/att/2023/03/03/8eafd5fa32b7b9d1997c0512d68c8e80/appendix_2_-_example_invitation_to_tender_itt.pdf... | https://canadabuys.canada.ca/documents/pub/att/2022/12/22/94c2f2b0a4882976085120bf64d5ddb9/5000068498_itq_en.pdf | https://canadabuys.canada.ca/documents/pub/att/2023/01/17/3ba05dba21d30e760f00c616e614b969/22-58116_-_acan_sas_bas_upgrade_-_english.pdf"
archived_2009_2022_legacy_tender_notices.csv,attachment-piecesJointes-eng,text,79.9,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,"https://canadabuys.canada.ca/documents/pub/att/2015/08/07/dfc28a2d37b72451dacc720d51df5250/fp802-150091_1_invitation_to_tender_english.pdf,h... | https://canadabuys.canada.ca/documents/pub/att/2021/12/22/bb1ef47bc2cf0bfd00d51335a697fbd2/30001797_-_rfp_final_eng.pdf | https://canadabuys.canada.ca/documents/pub/att/2015/11/27/b7cc57cf7bb15558cec936077ea92548/drawings.zip,https://canadabuys.canada.ca/documen... | https://canadabuys.canada.ca/documents/pub/att/2017/10/27/c3e30bff9e6bc9439f63956a1728011f/island_lake_detachment_demo_sow_for_posting.pdf,h... | https://canadabuys.canada.ca/documents/pub/att/2019/01/14/e99b931964f3617620b1307cc3eb1bdd/schedule_a_hazardous_building_materials_assessmen... | https://canadabuys.canada.ca/documents/pub/att/2015/07/14/faa30d638f360915a75bc9d4bd39603d/project_r.015992.546.zip,https://canadabuys.canad... | https://canadabuys.canada.ca/documents/pub/att/2015/01/13/7ea30511251ec896fa054234fb39fd5f/21c80-14-0600_notice_of_proposed_procurement_-_co... | https://canadabuys.canada.ca/documents/pub/att/2013/11/08/df1f726280e1fb5e4670cf261054d371/al1476_eng.pdf,https://canadabuys.canada.ca/docum... | https://canadabuys.canada.ca/documents/pub/att/2015/10/16/f2689f97056b3ee1d2357953e6ebe754/demolition_of_select_assets_brackley_day-use_area... | https://canadabuys.canada.ca/documents/pub/att/2015/10/06/9be0d04d620d9cd13aece20f26bc6c51/itt_final_-_eng.pdf,https://canadabuys.canada.ca/..."
all_canadabuys_tender_notices_2022_08_08_onwards.csv,attachment-piecesJointes-fra,text,56.2,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,"https://sscp2pspc.ssc-spc.gc.ca/page.aspx/fr/fil/download_public/A6AC01B8-2ADF-43AE-9911-1D832E99A931 | https://canadabuys.canada.ca/documents/pub/att/2023/02/27/dbafcafd8eb40317deda32e9cb3b532f/pr_30003399_-_itt_-_ll123_lancaster_range_demo_fr... | https://canadabuys.canada.ca/documents/pub/att/2022/09/07/695442830107a4534d629000fdbc4d5e/5000067250rfpdraftfr_final_trenching_t4.pdf | https://canadabuys.canada.ca/documents/pub/att/2022/12/20/b8034224acc4b3ee9f97f88bb924b8de/liste_algonquin_anishinabe_nation_list.pdf | https://canadabuys.canada.ca/documents/pub/att/2023/03/31/c541fa3a696c5409a149e1d3e476f8f0/appendices_23-0027.zip,https://canadabuys.canada.... | https://canadabuys.canada.ca/documents/pub/att/2022/11/02/ef210d4a2fd98a0c537f1019631e519a/5p468-21-0049_exemple_soumission_electronique.pdf... | https://canadabuys.canada.ca/documents/pub/att/2022/08/10/313a02975dc93dd3130392a083800658/ABES.PROD.PW_PWZ.B304.F11364.EBSU000.PDF | https://canadabuys.canada.ca/documents/pub/att/2023/03/03/9b4b343533d9d11fff9dcf593c5dd12c/is_-_5p468-23-0013a_-_2_phase_-_fr.pdf,https://ca... | https://canadabuys.canada.ca/documents/pub/att/2022/12/22/dde910982cee1ab874a80084c3739b26/5000068498_itq_fr.pdf | https://canadabuys.canada.ca/documents/pub/att/2023/01/17/a553d318b9623cd57f5d735f0b22c536/22-58116_-_acan_sas_bas_upgrade_-_french.pdf"
archived_2009_2022_legacy_tender_notices.csv,attachment-piecesJointes-fra,text,79.8,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,"https://canadabuys.canada.ca/documents/pub/att/2015/08/07/3e19c9f04e9b5c23b8a487a3199deb0e/fp802-150091_sow_fr.docx,https://canadabuys.canad... | https://canadabuys.canada.ca/documents/pub/att/2021/12/22/ff1c89f6a2bade9b35971c8c9cfe3f52/30001797_-_rfp_final_french.pdf | https://canadabuys.canada.ca/documents/pub/att/2015/11/26/2553c3a3103c4d03e6a01de474921095/ABES.PROD.PW_PWB.B008.F3754.EBSU000.PDF | https://canadabuys.canada.ca/documents/pub/att/2017/10/27/82053f0eb0a02e5a70dc3f805a667ffe/9697529_001_fr_islandlakedetachmentdemosowforpost... | https://canadabuys.canada.ca/documents/pub/att/2019/01/14/6a87219c23d434295a1dacde2683bd0d/itt_trailer_demolition_disposal_and_site_restorat... | https://canadabuys.canada.ca/documents/pub/att/2015/07/08/19c1cb7d13a4cf55384adaa05053c7cf/ABES.PROD.PW_PWU.B201.F10480.EBSU000.PDF | https://canadabuys.canada.ca/documents/pub/att/2015/01/13/294fa0083d1e311acb1a2edef3baa8ab/21c80-14-0600_avis_de_projet_de_marche_-_projet_d... | https://canadabuys.canada.ca/documents/pub/att/2013/11/08/93acb05c4521928480e07ed8f4ead95c/spec_fr.pdf,https://canadabuys.canada.ca/document... | https://canadabuys.canada.ca/documents/pub/att/2015/10/16/76a1625216979d8c7859e3cbe48d34ca/itt_5p300-15-5437_demolition_dactifs_selectionnes... | https://canadabuys.canada.ca/documents/pub/att/2015/10/06/60df2c7b790fa05271358b987b112c0d/itt_final_-_fr.pdf,https://canadabuys.canada.ca/d..."
all_canadabuys_award_notices_2022_08_08_onwards.csv,contractNumber-numeroContrat,text,61.7,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,2000502 | 2000504 | 2025019878 | 7267137 | 3000772533 | 3000792440 | w8485-247841.001 | PO-020961 | 3000815761 | PO-021757
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesOfficeName-bureauNomEntitesUtilisateurFinal-eng,text,72.1,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,CONTRACTING&MATERIEL SERVS | NDHQ | CANSOFCOM HQ | D&R DEFENCE CANADA VALCARTIER | MOTOR VEHICLE TEST CENTRE | DEFENCE R&D CANADA OTTAWA | GREEN SUSTAINABLE GOVERNMENT | PROJECT MGNT RPS / PROJECT MGNT RPS | VESSEL PROCUREMENT-CCG | D/PROJ.MGR STIMULUS PACKAGE
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesOfficeName-bureauNomEntitesUtilisateurFinal-fra,text,72.4,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,N/D | QGDN | N/D | R&D DEFENSE CANADA VALCARTIER | N/D | N/D | GOUVERNEMENT VERT ET DURABLE | N/D / N/D | APPROV. NAVIRES GCC | GEST.A.PRGM PLAN ACTION ECON.
all_canadabuys_award_notices_2022_08_08_onwards.csv,noticeType-avisType-eng,text,59.8,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,Advance Contract Award Notice | Advance Contract Award Notice | Request for Proposal | Request for Proposal | Request for Proposal | Request for Proposal | Request for Proposal | Request for Proposal | Advance Contract Award Notice | Request for Proposal
all_canadabuys_award_notices_2022_08_08_onwards.csv,noticeType-avisType-fra,text,59.8,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,Préavis d’attribution du contrat | Préavis d’attribution du contrat | Demande de propositions | Demande de propositions | Demande de propositions | Demande de propositions | Demande de propositions | Demande de propositions | Préavis d’attribution du contrat | Demande de propositions
all_canadabuys_award_notices_2022_08_08_onwards.csv,selectionCriteria-criteresSelection-eng,text,58.2,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,Not applicable | Not applicable | Lowest Price | Lowest Price | Highest Combined Rating of Technical Merit and Price | Highest Combined Rating of Technical Merit and Price | Lowest Price | Highest Combined Rating of Technical Merit and Price | Lowest Price | Highest Technical Merit within a Stipulated Maximum Budget
all_canadabuys_award_notices_2022_08_08_onwards.csv,selectionCriteria-criteresSelection-fra,text,58.2,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,4,low,Sans objet | Sans objet | Prix le plus bas | Prix le plus bas | Cote combinée la plus élevée pour le mérite technique et le prix | Cote combinée la plus élevée pour le mérite technique et le prix | Prix le plus bas | Cote combinée la plus élevée pour le mérite technique et le prix | Prix le plus bas | Mérite technique le plus élevé dans les limites du budget maximal stipulé
all_canadabuys_contract_history_2023_06_01_onwards.csv,instrumentType-typeInstrument-eng,text,35.6,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,3,low,Standing Offer | Standing Offer | Contract | Contract | Contract | Contract | Standing Offer | Standing Offer | Standing Offer | Contract
all_canadabuys_contract_history_2023_06_01_onwards.csv,instrumentType-typeInstrument-fra,text,35.6,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,3,low,Offre à commandes | Offre à commandes | Contrat | Contrat | Contrat | Contrat | Offre à commandes | Offre à commandes | Offre à commandes | Contrat
all_canadabuys_contract_history_2023_06_01_onwards.csv,noticeType-avisType-eng,text,35.6,Unclassified Commercial Asset,Needs manual review. May contain hidden product potential.,Manual Review Required; Possible Hidden Revenue Asset,5,3,low,Request for Standing Offer | Request for Standing Offer | Request for Proposal | Directed Contract | Request for Proposal | Request for Proposal | Request for Standing Offer | Request for Standing Offer | Request for Standing Offer | Invitation to Qualify
