rejection_id,source_type,source_id,pattern_text,rejection_reason,frequency,quality_score,created_at
SPNR-001502,semantic_alias,SA-000761,quote rfq,low_alias_quality_score,3,9,2026-06-27 17:34:06
SPNR-001503,semantic_alias,SA-000762,response to this,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001504,semantic_alias,SA-000763,in response to this,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001505,semantic_alias,SA-000764,supplies or services,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001506,semantic_alias,SA-000765,or services and,all_weak_words,3,4,2026-06-27 17:34:06
SPNR-001507,semantic_alias,SA-000766,sealed bid,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001508,semantic_alias,SA-000767,negotiated rfp,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001509,semantic_alias,SA-000768,sealed bid ifb,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001510,semantic_alias,SA-000769,contracting services,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001511,semantic_alias,SA-000770,described in,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001512,semantic_alias,SA-000771,performance of the,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001513,semantic_alias,SA-000772,of the work,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001514,semantic_alias,SA-000773,performance of the work,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001515,semantic_alias,SA-000774,that the,all_weak_words,3,3,2026-06-27 17:34:06
SPNR-001516,semantic_alias,SA-000775,wage rate,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001517,semantic_alias,SA-000776,may submit,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001518,semantic_alias,SA-000777,the national,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001519,semantic_alias,SA-000778,safety and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001520,semantic_alias,SA-000779,osha standards,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001521,semantic_alias,SA-000780,safe work,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001522,semantic_alias,SA-000781,safety and health,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001523,semantic_alias,SA-000782,the requirements,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001524,semantic_alias,SA-000783,shrine project,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001525,semantic_alias,SA-000784,be required,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001526,semantic_alias,SA-000785,government provide,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001527,semantic_alias,SA-000786,injection system,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001528,semantic_alias,SA-000787,the government provide,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001529,semantic_alias,SA-000788,can the government provide,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001530,semantic_alias,SA-000789,all offerors,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001531,semantic_alias,SA-000790,you must,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001532,semantic_alias,SA-000791,as follows,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001533,semantic_alias,SA-000792,the case,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001534,semantic_alias,SA-000793,contract for,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001535,semantic_alias,SA-000794,contractor will,all_weak_words,3,3,2026-06-27 17:34:06
SPNR-001536,semantic_alias,SA-000795,more than,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001537,semantic_alias,SA-000796,in the case,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001538,semantic_alias,SA-000797,the case of,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001539,semantic_alias,SA-000798,the contractor will,all_weak_words,3,4,2026-06-27 17:34:06
SPNR-001540,semantic_alias,SA-000799,in the case of,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001541,semantic_alias,SA-000800,the extent,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001542,semantic_alias,SA-000801,to the extent,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001543,semantic_alias,SA-000802,services for,all_weak_words,3,3,2026-06-27 17:34:06
SPNR-001544,semantic_alias,SA-000803,defined in,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001545,semantic_alias,SA-000804,as defined in,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001546,semantic_alias,SA-000805,to include,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001547,semantic_alias,SA-000806,for the same,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001548,semantic_alias,SA-000807,schedule and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001549,semantic_alias,SA-000808,the quote,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001550,semantic_alias,SA-000809,under this,all_weak_words,3,3,2026-06-27 17:34:06
SPNR-001551,semantic_alias,SA-000810,agreement shall,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001552,semantic_alias,SA-000811,could you,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001553,semantic_alias,SA-000812,you please,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001554,semantic_alias,SA-000813,could you please,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001555,semantic_alias,SA-000814,the lockers,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001556,semantic_alias,SA-000815,federal law,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001557,semantic_alias,SA-000816,specifications and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001558,semantic_alias,SA-000817,shall not be,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001559,semantic_alias,SA-000818,point of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001560,semantic_alias,SA-000819,of contact,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001561,semantic_alias,SA-000820,point of contact,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001562,semantic_alias,SA-000822,summary of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001563,semantic_alias,SA-000823,in order,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001564,semantic_alias,SA-000824,https chess,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001565,semantic_alias,SA-000825,chess army,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001566,semantic_alias,SA-000826,mil proposal,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001567,semantic_alias,SA-000827,proposal default,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001568,semantic_alias,SA-000828,default index,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001569,semantic_alias,SA-000829,once you,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001570,semantic_alias,SA-000830,there is,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001571,semantic_alias,SA-000831,https chess army,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001572,semantic_alias,SA-000832,chess army mil,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001573,semantic_alias,SA-000833,army mil proposal,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001574,semantic_alias,SA-000834,mil proposal default,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001575,semantic_alias,SA-000835,proposal default index,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001576,semantic_alias,SA-000836,https chess army mil,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001577,semantic_alias,SA-000837,chess army mil proposal,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001578,semantic_alias,SA-000838,army mil proposal default,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001579,semantic_alias,SA-000839,mil proposal default index,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001580,semantic_alias,SA-000840,the address,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001581,semantic_alias,SA-000841,your company,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001582,semantic_alias,SA-000842,submission page,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001583,semantic_alias,SA-000843,cover letter,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001584,semantic_alias,SA-000844,proposing as,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001585,semantic_alias,SA-000845,agreement with,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001586,semantic_alias,SA-000846,proposing as a,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001587,semantic_alias,SA-000847,definition of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001588,semantic_alias,SA-000848,the indian,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001589,semantic_alias,SA-000849,45 c f r,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001590,semantic_alias,SA-000850,shall mean,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001591,semantic_alias,SA-000852,the project,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001592,semantic_alias,SA-000853,related to,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001593,semantic_alias,SA-000854,of labor,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001594,semantic_alias,SA-000855,the embassy,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001595,semantic_alias,SA-000856,attachment c,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001596,semantic_alias,SA-000857,12 section,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001597,semantic_alias,SA-000858,solicitation provisions,low_alias_quality_score,3,6,2026-06-27 17:34:06
SPNR-001598,semantic_alias,SA-000859,dosar provisions,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001599,semantic_alias,SA-000860,provisions not,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001600,semantic_alias,SA-000861,section 1 the,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001601,semantic_alias,SA-000862,part 12 section,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001602,semantic_alias,SA-000863,and dosar provisions,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001603,semantic_alias,SA-000864,dosar provisions not,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001604,semantic_alias,SA-000865,provisions not prescribed,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001605,semantic_alias,SA-000866,in part 12 section,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001606,semantic_alias,SA-000867,far and dosar provisions,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001607,semantic_alias,SA-000868,and dosar provisions not,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001608,semantic_alias,SA-000869,dosar provisions not prescribed,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001609,semantic_alias,SA-000870,provisions not prescribed in,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001610,semantic_alias,SA-000871,embassy mexico,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001611,semantic_alias,SA-000872,you to submit,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001612,semantic_alias,SA-000873,you to submit a,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001613,semantic_alias,SA-000874,completed and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001614,semantic_alias,SA-000875,pricing clins,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001615,semantic_alias,SA-000876,please provide the,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001616,semantic_alias,SA-000877,format in far,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001617,semantic_alias,SA-000878,the format in far,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001618,semantic_alias,SA-000879,a small business,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001619,semantic_alias,SA-000880,general requirements,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001620,semantic_alias,SA-000881,this information,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001621,semantic_alias,SA-000882,oak ridge,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001622,semantic_alias,SA-000883,business set,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001623,semantic_alias,SA-000884,small business set,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001624,semantic_alias,SA-000885,business set aside,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001625,semantic_alias,SA-000886,small business set aside,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001626,semantic_alias,SA-000887,the version,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001627,semantic_alias,SA-000888,version or,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001628,semantic_alias,SA-000889,terms and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001629,semantic_alias,SA-000890,the version or,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001630,semantic_alias,SA-000891,version or date,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001631,semantic_alias,SA-000892,or date of,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001632,semantic_alias,SA-000893,the version or date,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001633,semantic_alias,SA-000894,version or date of,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001634,semantic_alias,SA-000895,the parties,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001635,semantic_alias,SA-000896,basis of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001636,semantic_alias,SA-000897,of design,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-001637,semantic_alias,SA-000898,basis of design,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001638,semantic_alias,SA-000899,hp135 beq,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001639,semantic_alias,SA-000900,beq renovation,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001640,semantic_alias,SA-000901,renovation cl,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001641,semantic_alias,SA-000902,cl marine,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001642,semantic_alias,SA-000903,nc structural,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001643,semantic_alias,SA-000904,design package,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001644,semantic_alias,SA-000905,hp135 beq renovation,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001645,semantic_alias,SA-000906,beq renovation cl,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001646,semantic_alias,SA-000907,renovation cl marine,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001647,semantic_alias,SA-000908,cl marine corps,low_alias_quality_score,3,7,2026-06-27 17:34:06
SPNR-001648,semantic_alias,SA-000909,lejeune nc structural,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001649,semantic_alias,SA-000910,nc structural interior,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001650,semantic_alias,SA-000911,interior design package,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001651,semantic_alias,SA-000912,hp135 beq renovation cl,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001652,semantic_alias,SA-000913,beq renovation cl marine,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001653,semantic_alias,SA-000914,renovation cl marine corps,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001654,semantic_alias,SA-000915,cl marine corps base,low_alias_quality_score,3,8,2026-06-27 17:34:06
SPNR-001655,semantic_alias,SA-000916,base camp lejeune nc,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001656,semantic_alias,SA-000917,camp lejeune nc structural,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001657,semantic_alias,SA-000918,lejeune nc structural interior,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001658,semantic_alias,SA-000919,nc structural interior design,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001659,semantic_alias,SA-000920,structural interior design package,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001660,semantic_alias,SA-000921,real property,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001661,semantic_alias,SA-000922,clerk 21,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001662,semantic_alias,SA-000923,operator 21,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001663,semantic_alias,SA-000924,01112 general,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001664,semantic_alias,SA-000925,01113 general,low_alias_quality_score,3,3,2026-06-27 17:34:06
SPNR-001665,semantic_alias,SA-000926,clerk i 22,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001666,semantic_alias,SA-000927,preparation clerk 21,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001667,semantic_alias,SA-000928,machine operator 21,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001668,semantic_alias,SA-000929,01112 general clerk,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001669,semantic_alias,SA-000930,general clerk ii,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001670,semantic_alias,SA-000931,01113 general clerk,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001671,semantic_alias,SA-000932,general clerk iii,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001672,semantic_alias,SA-000933,document preparation clerk 21,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001673,semantic_alias,SA-000934,duplicating machine operator 21,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001674,semantic_alias,SA-000935,01112 general clerk ii,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001675,semantic_alias,SA-000936,01113 general clerk iii,low_alias_quality_score,3,5,2026-06-27 17:34:06
SPNR-001676,semantic_alias,SA-000937,clerk i 19,low_alias_quality_score,3,4,2026-06-27 17:34:06
SPNR-001677,semantic_alias,SA-000938,accounting clerk i 19,low_alias_quality_score,3,5,2026-06-27 17:34:06
